RIP1	RIP2	RIP3	RIP4	RIP5	RIP6	ID	seqnames	start	end	GeneID	
3442	2.977068953	2.569052087	3.123008551	3.817272556	3.509202586	3.612698535	ref4185	chr12	87279585	87279985	Ism2
3443	1.798731712	1.741416134	1.812366263	2.39619614	2.291528714	2.307689927	ref4186	chr12	87285029	87285429	Ism2
3444	3.59956351	3.218463296	3.853918753	3.788052417	3.025192945	3.125175529	ref4187	chr12	87309571	87309971	Sptlc2
3445	6.51485621	6.49244745	5.546987917	5.225514494	4.973459815	4.788720054	ref4188	chr12	87428727	87429127	Alkbh1
3446	7.711936081	6.870699151	6.327758916	6.220738483	5.474221011	5.319769498	ref4189	chr12	87450218	87450777	Snw1
3447	3.068079892	2.065941341	2.145492565	0.791737464	-0.030399381	0.52915784	ref4190	chr12	87516732	87517382	Gm8300
3448	2.62975554	2.39821138	2.053374363	0.035008615	-1.072219557	-0.738322471	ref4191	chr12	87876564	87877058	Gm2016
3449	4.376081029	3.678319299	3.730455065	2.188254875	1.215357033	1.472574311	ref4193	chr12	87895164	87895952	Gm2022
3450	4.22039795	3.482275645	3.422096669	1.586418556	1.41017321	1.248257013	ref4195	chr12	88271457	88272035	Gm5662
3451	3.055424591	2.681709888	2.365758685	1.154307543	-0.301701403	0.121499871	ref4196	chr12	88320995	88321673	Gm5039
3452	1.33740056	1.454794908	0.971844477	0.221421739	-0.301701403	-0.001356877	ref4197	chr12	88368714	88369114	Adck1
3453	0.783464955	-0.965536891	0.069141679	0.668880716	-0.301701403	-0.207807754	ref4199	chr12	89597245	89597645	Nrxn3
3454	1.704609535	1.136824827	1.522859646	0.306310637	1.14409835	0.615314484	ref4200	chr12	91120520	91120920	Cep128
3455	1.33740056	-0.660682309	1.567947536	0.462429838	0.455027446	0.234710481	ref4202	chr12	91121087	91121487	Cep128
3456	0.843585948	0.779890282	0.903131727	0.035008615	0.125719821	0.339680041	ref4204	chr12	91164115	91164793	Cep128
3457	0.183072414	-0.008605613	-0.753980559	-0.430654958	-1.700250779	-0.969648017	ref4205	chr12	91190691	91191091	Cep128
3458	1.33740056	1.980423269	0.189435912	-0.068084878	1.030142161	-0.283756608	ref4206	chr12	91234019	91234419	Cep128
3459	2.963585724	2.985919257	2.821704128	2.489910575	2.078722341	2.241499647	ref4207	chr12	91255494	91255894	Cep128
3460	5.247076282	5.382670529	5.264968543	5.129768867	4.993869634	4.702777325	ref4208	chr12	91260146	91260546	Cep128
3461	3.042657295	3.550626613	3.409765867	2.119542125	2.547676734	1.873112241	ref4209	chr12	91317663	91318256	Cep128
3462	0.586428108	1.013089458	0.755033088	0.035008615	0.125719821	-0.849353783	ref4210	chr12	91318366	91318766	Cep128
3463	1.768034915	0.232402487	2.053374363	0.849452962	0.568238057	0.572879217	ref4211	chr12	91319476	91319876	Cep128
3464	-1.601198895	-0.195018737	-2.132492183	-3.23800988	-2.352327476	-5.493209973	ref4212	chr12	91414106	91414506	Tshr
3465	7.53122943	6.920338889	6.712370473	6.619452813	6.064922284	6.201583182	ref4213	chr12	91559571	91559971	Gtf2a1
3466	1.111519153	1.250781016	-0.994988659	1.326774739	0.266582357	1.221035544	ref4214	chr12	91562831	91563231	Gtf2a1
3467	5.008595459	4.163746126	3.700397832	4.261836007	3.930430022	3.930956316	ref4215	chr12	91567450	91567850	Gtf2a1
3468	3.817590739	3.87477823	3.434322971	2.72392208	2.039989947	2.345993815	ref4216	chr12	91639198	91640002	Ston2
3469	2.879927795	2.941353705	2.488094228	1.40584631	0.621677316	1.165001509	ref4217	chr12	91641705	91642105	Ston2
3470	6.790641367	6.371691459	6.340807689	5.07032915	4.576719533	4.522205079	ref4218	chr12	91647183	91648165	Ston2
3471	5.207586563	4.840301799	5.322012755	3.672882647	3.637979128	3.32377365	ref4219	chr12	91684525	91685230	Ston2
3472	6.500922628	6.63393844	6.939506398	6.964522119	6.744575885	6.587274484	ref4220	chr12	91808481	91809131	Sel1l
3473	2.908356203	2.554330582	3.320366782	3.530174445	3.236922383	3.125175529	ref4221	chr12	95780418	95780818	Flrt2
3474	-2.449195802	0.232402487	-1.284495276	0.13122393	-0.515826208	-1.405747132	ref4222	chr12	98465168	98465568	Kcnk10
3475	2.147739341	2.065941341	2.705451059	1.997206582	2.020226692	2.128841846	ref4223	chr12	98639844	98640244	Spata7
3476	1.294965294	1.935684955	0.830981941	1.552067051	0.990064722	0.982523458	ref4224	chr12	98669388	98669788	Spata7
3477	1.111519153	0.304552273	1.695326842	0.904948074	0.621677316	0.48406995	ref4225	chr12	98676654	98677054	Ptpn21
3478	3.748512356	3.101818377	3.638336863	3.420201603	3.13952562	3.095504662	ref4226	chr12	98688342	98688742	Ptpn21
3479	4.381160946	3.474477274	4.406666628	3.935250834	3.429032238	3.708913851	ref4227	chr12	98688846	98689246	Ptpn21
3480	3.39378303	3.308944042	4.17857492	3.041213764	2.729060851	3.057536812	ref4228	chr12	98812985	98813385	Eml5
3481	5.143261236	4.230088621	5.518559509	4.501208166	4.532061121	4.807142587	ref4229	chr12	98813797	98814936	Eml5
3482	2.595198318	2.126909358	2.287046709	2.142811904	1.829002289	1.583605624	ref4230	chr12	98815037	98815437	Eml5
3483	7.224996467	6.829261197	6.687048278	6.662353809	6.202809408	6.323373735	ref4231	chr12	99196214	99196614	Foxn3
3484	1.061766118	-1.883074731	1.326939436	1.480808368	0.512742944	0.48406995	ref4232	chr12	99291114	99291514	Foxn3
3485	2.612580396	2.381628496	2.963432237	2.507944498	2.097705445	1.855518181	ref4233	chr12	99341328	99341728	Foxn3
3486	7.191410667	7.242482242	7.255094383	7.086545734	6.740052144	6.690735499	ref4234	chr12	99388393	99388793	Foxn3
3487	1.061766118	0.969368081	1.654104179	2.560731912	2.588510452	2.241499647	ref4235	chr12	99730822	99732145	Efcab11
3488	0.086857099	0.50158912	1.037432819	0.958387333	1.41017321	0.810570775	ref4236	chr12	99804620	99805020	Efcab11
3489	4.7426037	4.392015114	3.710486649	4.162869557	3.663684842	3.653994952	ref4237	chr12	99891194	99891804	Tdp1
3490	2.595198318	1.935684955	1.774398413	1.945211944	1.379476413	1.014584667	ref4238	chr12	99894535	99894935	Tdp1
3491	6.06097495	4.514956343	4.603571445	4.324232545	3.537285128	3.018542681	ref4239	chr12	100114677	100115077	Psmc1
3492	6.408163208	6.389425461	5.670993193	5.209073347	4.542490287	4.538835754	ref4240	chr12	100130416	100131212	Nrde2
3493	2.612580396	2.313322482	2.511364007	1.366852179	0.906406793	1.165001509	ref4241	chr12	100132219	100132619	Nrde2
3494	4.511964457	4.004991991	3.942184504	3.780653965	3.073937279	3.125175529	ref4242	chr12	100143687	100144087	Nrde2
3495	3.590819877	3.081426588	3.167631542	3.171381056	2.753206938	2.796808874	ref4243	chr12	100301047	100301447	Ttc7b
3496	5.08841089	4.60699616	4.496864437	5.05814158	4.596873925	4.650173241	ref4244	chr12	100550748	100551475	Rps6ka5
3497	2.123693867	1.76717923	2.511364007	2.295968692	2.402560026	1.60482211	ref4245	chr12	100559875	100560462	Rps6ka5
3498	2.836206417	2.721787328	1.849360471	2.336898956	1.829002289	2.099247064	ref4246	chr12	100912376	100912776	Ccdc88c
3499	6.824599798	6.495340556	6.459217151	6.421986013	6.12398477	5.61988101	ref4247	chr12	100913026	100913735	Ccdc88c
3500	3.779622889	3.255339298	4.141769479	3.410647296	3.193464428	2.962117247	ref4248	chr12	100922261	100922661	Ccdc88c
3501	5.155172098	4.548771056	5.002960602	4.926897047	4.623315811	4.363215555	ref4249	chr12	100941033	100941433	Ccdc88c
3502	3.39378303	4.119427777	3.584498712	3.410647296	2.901013534	2.65144827	ref4250	chr12	100941923	100942323	Ccdc88c
3503	8.038443286	8.148052082	7.841061696	7.35662575	6.950474621	6.689494737	ref4251	chr12	100944886	100945924	Ccdc88c
3504	8.56021296	7.757371068	7.622729238	7.603030233	7.026122217	6.996888782	ref4252	chr12	101040086	101040486	Smek1
3505	5.397548222	3.886579482	5.370538463	4.985991795	4.721431563	4.582269176	ref4253	chr12	101055650	101056050	Smek1
3506	7.567890972	6.900105419	6.966066335	6.655291651	6.322621384	6.25875244	ref4254	chr12	101058357	101058757	Smek1
3507	6.380526934	6.640051563	6.267533335	5.463585381	5.156599134	5.10018115	ref4255	chr12	101082657	101083057	Smek1
3508	4.370983161	4.266672389	4.905329283	5.132677527	5.013994738	4.96108932	ref4257	chr12	101837302	101837702	Trip11
3509	1.251243917	-0.29811223	0.830981941	1.586418556	0.948842059	0.949733523	ref4258	chr12	101878733	101879133	Trip11
3510	5.374808249	5.038435654	5.429750242	5.430875105	5.161118151	5.14974425	ref4259	chr12	101883223	101883623	Trip11
3511	3.92584363	4.216126947	4.065215975	4.235019342	4.132639235	4.115968765	ref4260	chr12	101883824	101884376	Trip11
3512	4.766094504	4.1877916	4.640976745	4.686802624	4.580098212	4.727168354	ref4261	chr12	101884647	101885047	Trip11
3513	6.502088913	6.6855148	6.74095193	6.824935694	6.769206042	6.646021597	ref4262	chr12	101885245	101885645	Trip11
3514	5.082185659	4.673218427	5.187631415	5.067291897	5.087058201	5.079490253	ref4263	chr12	101885772	101886172	Trip11
3515	2.305691701	1.486159079	1.567947536	1.480808368	0.673207616	0.881829458	ref4264	chr12	101918966	101919366	Atxn3
3516	4.303017566	3.615885252	3.409765867	2.071845383	2.224021895	1.782914432	ref4265	chr12	101996641	101997041	Cpsf2
3517	4.013510949	3.151571412	2.511364007	2.577907056	2.000188939	1.873112241	ref4266	chr12	102002454	102002854	Cpsf2
3518	6.037035876	5.435844614	5.13241951	4.66687558	4.177939504	3.947659194	ref4267	chr12	102003408	102003808	Cpsf2
3519	2.305691701	2.002282703	2.440397486	1.059670669	0.455027446	0.982523458	ref4268	chr12	102368924	102369324	Rin3
3520	5.492145304	4.495822176	4.747703546	5.158594902	4.724488121	4.547079748	ref4269	chr12	102471956	102472356	Golga5
3521	5.307026911	4.97352371	5.652796798	5.073360024	4.586831923	4.692904266	ref4270	chr12	102561659	102562224	Chga
3522	4.944838094	5.011743033	5.325299078	5.017805543	4.888804476	4.779419812	ref4271	chr12	102562489	102563184	Chga
3523	7.738898462	7.051926572	6.736021741	6.647178055	6.117023622	5.919889012	ref4272	chr12	102569859	102570259	Itpk1
3524	6.332819533	5.465653424	5.370538463	5.109242372	4.503875706	4.450769941	ref4273	chr12	102742095	102742495	Moap1
3525	5.772874554	5.069828263	4.810022323	4.744983695	4.200067162	4.101114631	ref4275	chr12	102742572	102742972	Moap1
3526	4.276000016	3.352141731	3.107822147	2.990808811	2.462369422	2.254982876	ref4277	chr12	102743033	102743433	Moap1
3527	4.575389837	4.332862669	4.343241248	3.171381056	2.890166152	2.512414576	ref4279	chr12	102744566	102745076	Tmem251
3528	0.086857099	0.877737605	0.830981941	1.107764957	1.069136293	0.810570775	ref4281	chr12	102747757	102748157	Gm20604
3529	6.683689452	6.011069348	5.341619331	5.772285101	5.053421822	4.731997464	ref4282	chr12	102753799	102754199	Gm20604
3530	3.433447248	4.004991991	3.907523496	3.556405987	3.279109455	2.588939068	ref4284	chr12	102757074	102757474	Gm20604
3531	7.270193019	6.657376239	6.432038418	6.573097177	6.122826908	6.125634329	ref4286	chr12	102785080	102785942	Btbd7
3532	3.634017567	3.927139846	3.539933159	3.301148931	3.202261376	3.087990609	ref4287	chr12	102837544	102837944	Btbd7
3533	1.378623223	1.096747387	2.287046709	1.154307543	0.512742944	0.916180963	ref4288	chr12	102867659	102868334	Btbd7
3534	4.000365573	3.442855295	3.517123276	3.615819472	3.270770154	3.139785224	ref4289	chr12	103404495	103404895	Otub2
3535	1.943121621	0.438853364	0.830981941	1.40584631	0.455027446	0.179215369	ref4290	chr12	103418020	103418420	Ddx24
3536	7.700805291	7.645053752	6.89375459	6.26117163	5.664480812	5.511712705	ref4291	chr12	103418964	103419364	Ddx24
3537	8.080820302	7.544354521	6.936286095	6.794954176	6.249178038	6.049338289	ref4292	chr12	103424183	103424583	Ddx24
3538	1.010235817	-0.409143542	-0.206492764	0.035008615	-0.767364975	0.234710481	ref4293	chr12	104265409	104265809	Serpina3i
3539	5.827859075	4.905552983	4.856192504	4.646669437	4.485976035	4.372523298	ref4294	chr12	104691377	104691777	Dicer1
3540	4.488619367	3.671514121	4.461459101	4.277689959	3.688940543	3.812851716	ref4295	chr12	104694540	104694940	Dicer1
3541	7.188515868	7.317415237	6.743410721	6.340048259	5.88675955	5.789299333	ref4296	chr12	104696423	104696823	Dicer1
3542	2.977068953	2.941353705	2.339995589	2.165712306	1.710682322	1.745194766	ref4297	chr12	104696947	104697347	Dicer1
3543	2.894212021	1.817364988	2.313764047	2.434415462	2.097705445	1.819672982	ref4298	chr12	104700294	104700694	Dicer1
3544	6.70511601	5.833458964	6.05238316	5.745933774	5.439300573	5.432344467	ref4299	chr12	104702357	104703006	Dicer1
3545	4.934508491	4.781471318	5.019285472	4.626176265	4.18239227	4.226178848	ref4300	chr12	104721918	104722318	Dicer1
3546	2.02329197	2.569052087	1.774398413	0.386480985	0.394906454	1.193290554	ref4301	chr12	104776941	104777341	Clmn
3547	1.159613441	0.877737605	0.589973842	0.462429838	0.197869607	0.234710481	ref4302	chr12	104780317	104780717	Clmn
3548	3.016778663	2.539457305	2.802967565	2.022517671	1.710682322	1.890494319	ref4303	chr12	104781154	104781554	Clmn
3549	2.850927923	3.091658511	2.98020795	2.142811904	1.685807653	1.958001139	ref4304	chr12	104931084	104931826	Syne3
3550	4.203290693	3.101818377	3.409765867	2.828079311	1.581784589	1.472574311	ref4305	chr12	105040389	105040789	Glrx5
3551	2.728721991	2.126909358	1.954970659	1.107764957	0.049770968	-0.539013663	ref4306	chr12	105381643	105382043	Tunar
3552	1.159613441	2.045032351	0.903131727	0.035008615	-0.767364975	-1.10089255	ref4307	chr12	105592438	105592838	Bdkrb2
3553	1.532656852	1.576356888	0.903131727	0.668880716	0.512742944	0.773576567	ref4308	chr12	105676948	105677348	Atg2b
3554	7.048656035	6.202619018	6.206466993	6.271765125	5.884028465	5.577581836	ref4309	chr12	105836663	105837063	Papola
3555	0.956796558	1.136824827	0.903131727	1.059670669	0.394906454	1.014584667	ref4310	chr12	107913449	107913849	Bcl11b
3556	2.760257564	2.295728422	2.145492565	3.125394851	2.059486123	2.610077835	ref4311	chr12	107915288	107915688	Bcl11b
3557	2.147739341	2.045032351	0.971844477	2.071845383	0.722960651	1.352280078	ref4312	chr12	107916216	107916616	Bcl11b
3558	1.418700662	0.674920722	1.611668913	0.958387333	0.266582357	0.48406995	ref4313	chr12	107916668	107917068	Bcl11b
3559	6.323613609	5.958926334	5.637015109	5.064248235	4.549401415	4.765356061	ref4314	chr12	108107158	108107558	Setd3
3560	3.667667956	2.430816045	2.287046709	2.376699964	1.710682322	1.248257013	ref4315	chr12	108221573	108221973	Ccdc85c
3561	3.165514043	3.497747053	2.511364007	2.095890857	1.782832107	1.045948838	ref4316	chr12	108274536	108274936	Ccdc85c
3562	0.514278322	0.561710112	0.189435912	-3.23800988	-2.352327476	-3.171281878	ref4317	chr12	108468367	108468767	Eml1
3563	7.733446843	7.783642417	7.36216343	6.683335201	6.403037029	6.361268861	ref4319	chr12	108793723	108794123	Yy1
3564	5.508486685	4.846357191	4.672284195	4.196618348	3.876491215	3.857729208	ref4320	chr12	108815688	108816088	Yy1
3565	0.273270223	0.779890282	1.160289567	1.918494606	0.512742944	0.810570775	ref4321	chr12	108834810	108835210	Slc25a29
3566	2.194660388	1.76717923	1.522859646	0.849452962	0.722960651	0.773576567	ref4322	chr12	109032725	109033125	Begain
3567	6.180889268	5.86362619	6.172201375	5.931079987	5.792330767	5.63671696	ref4323	chr12	109561459	109561859	Meg3
3568	6.473834497	6.543655936	6.404337822	6.541709475	5.832547867	5.776501148	ref4324	chr12	109571255	109571655	Meg3
3569	7.359768373	7.195817327	7.128192174	7.119908617	6.689331676	6.821656458	ref4325	chr12	109660719	109661119	Rian
3570	2.049055066	3.091658511	2.287046709	1.746883228	1.249708538	0.28814974	ref4326	chr12	110279951	110280784	Dio3
3571	1.061766118	1.175818958	-0.366957436	1.586418556	1.440230444	0.949733523	ref4327	chr12	110476753	110477153	Gm19605
3572	6.946980817	6.698962681	6.589290586	6.691248529	6.323629557	6.159186888	ref4328	chr12	110666601	110667001	Dync1h1
3573	1.010235817	2.045032351	2.840200471	3.371784474	3.311992816	2.928854793	ref4329	chr12	110667699	110668099	1700001K19Rik
3574	9.10836363	8.24233874	8.03918503	7.590919948	6.865110987	6.687010009	ref4330	chr12	110691242	110691642	Hsp90aa1
3575	10.75925196	9.776475266	9.312626153	8.670758003	8.008833033	7.91525246	ref4331	chr12	110692561	110692961	Hsp90aa1
3576	12.93881475	12.08077464	11.41928816	10.60162041	9.914333593	9.874921306	ref4332	chr12	110694090	110694490	Hsp90aa1
3577	7.749740287	7.563319365	7.121591597	7.135942776	6.911444727	6.826179903	ref4333	chr12	110793463	110793863	Wdr20
3578	7.538068211	6.800699688	7.063741078	6.997605502	6.561844066	6.509956533	ref4334	chr12	110794028	110794428	Wdr20
3579	3.608254471	3.738163156	3.196631414	3.016231408	3.083491586	3.244882286	ref4335	chr12	110855264	110855664	Zfp839
3580	3.2567821	3.151571412	2.313764047	2.964930179	3.193464428	2.994630061	ref4336	chr12	110868232	110868632	Zfp839
3581	4.430999927	4.134352341	4.193038149	3.802736463	3.707596342	3.922531795	ref4337	chr12	110868978	110869378	Zfp839
3582	3.403801786	2.146672613	2.579002724	2.594880135	1.938349685	1.873112241	ref4338	chr12	110873426	110873826	Cinp
3583	4.033007125	4.460727864	4.419023835	3.696663872	3.436507358	3.175675011	ref4339	chr12	110931427	110931827	Tecpr2
3584	2.099240823	2.811186413	2.685131075	2.525755774	1.069136293	1.425653264	ref4340	chr12	110932447	110932847	Tecpr2
3585	5.859143229	5.737348765	5.926040788	5.249830154	4.880607323	4.765356061	ref4341	chr12	110933154	110933554	Tecpr2
3586	2.523496852	2.583624888	2.894307877	1.44381416	1.379476413	1.907669463	ref4342	chr12	110933620	110934020	Tecpr2
3587	2.990427336	2.8953675	3.013185273	3.065770869	2.371699063	2.281577086	ref4343	chr12	110969115	110969515	Tecpr2
3588	5.449254431	4.939938604	4.419023835	3.94189921	3.287400828	3.2106936	ref4344	chr12	110976330	110976730	Ankrd9
3589	1.915376631	1.516855876	2.23208025	0.958387333	0.621677316	0.916180963	ref4345	chr12	111111782	111112182	Rcor1
3590	4.566498006	4.158888562	3.992662949	3.439122465	3.11178063	3.010615765	ref4346	chr12	111261669	111262446	Traf3
3591	5.196102362	4.617656517	4.896518904	4.28816329	4.104760202	3.896958983	ref4347	chr12	111293663	111294063	Cdc42bpb
3592	4.150717041	4.420706018	3.907523496	3.72005944	2.641217502	2.937242578	ref4348	chr12	111655223	111655804	Mark3
3593	6.716213719	6.263847452	5.538518059	5.433236308	4.850146219	4.731997464	ref4349	chr12	111710487	111710887	Bag5
3594	4.203290693	3.352141731	2.685131075	3.041213764	2.116442007	1.782914432	ref4350	chr12	111711078	111711478	Bag5
3595	4.064926459	3.335017553	3.779199399	3.624110846	2.890166152	3.18978461	ref4351	chr12	111833118	111833658	Ppp1r13b
3596	3.278724653	2.996848817	3.076961183	3.226876169	2.27494583	2.333338514	ref4352	chr12	111834692	111835092	Ppp1r13b
3597	4.039447738	3.789350611	3.13803676	2.856507719	1.873740604	2.556638576	ref4353	chr12	112176090	112176490	Kif26a
3598	3.883512132	3.705223483	3.397328764	3.237723551	2.371699063	2.466791959	ref4354	chr12	112176809	112177209	Kif26a
3599	3.373534346	3.039757409	3.013185273	2.507944498	1.685807653	2.254982876	ref4355	chr12	112177412	112178189	Kif26a
3600	5.128233026	5.307847352	4.892093456	4.329312462	3.831839448	3.659074869	ref4356	chr12	112611571	112612166	Inf2
3601	2.696481654	3.458752922	3.517123276	1.552067051	1.180167605	1.045948838	ref4357	chr12	112613557	112613957	Inf2
3602	1.97034309	2.126909358	0.971844477	-0.179116191	-1.45924268	-0.969648017	ref4358	chr12	112681028	112681428	Zbtb42
3603	2.448044624	2.883638207	2.287046709	2.628238731	2.241197038	2.281577086	ref4359	chr12	112735535	112735935	Cep170b
3604	5.928448557	5.443854045	5.877616271	5.195227798	4.636357211	4.97541407	ref4360	chr12	112736433	112736833	Cep170b
